,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5400,0,0,0,0,49,1,1,0,1,0,0,1,0,1,98.7191528228901,4852.492780726982,0,1,0,0,0,0,0,0,0,0
5401,1,0,0,0,4,1,0,0,0,0,0,0,0,0,70.85069973272428,273.7888042764115,0,1,0,1,0,0,0,0,0,0
5402,1,0,0,0,18,1,0,0,1,0,0,1,0,1,83.58633294920816,1497.2680797539965,0,0,0,0,0,0,0,0,0,0
5403,1,0,0,0,1,1,0,0,0,0,0,0,0,0,76.07873592825791,76.07873592825791,0,1,0,1,0,0,0,0,1,0
5404,1,0,0,0,1,1,0,1,0,0,0,1,1,1,97.96246391988294,97.96246391988294,0,1,0,1,0,0,0,0,1,0
5405,0,0,0,0,1,1,0,0,0,0,0,0,0,1,74.35,74.35,0,1,0,1,0,0,0,0,1,0
5406,0,0,0,0,54,1,0,0,0,0,0,1,0,0,82.8244996306987,4511.0090564992015,0,0,0,0,0,0,0,0,0,0
5407,0,0,0,0,13,0,0,0,0,0,0,0,1,0,50.918781428429554,711.7955119219846,1,0,0,0,0,0,0,0,0,0
5408,0,0,0,0,11,0,0,0,0,0,0,1,1,1,63.59858086589287,707.8041027629199,1,0,0,1,0,0,0,0,1,0
5409,0,0,0,0,5,0,0,0,0,1,0,0,0,0,41.93419806221148,216.10523573686527,1,0,0,1,0,0,0,0,0,0
5410,1,1,0,0,8,1,1,0,0,0,0,0,0,1,75.70913016764217,624.8762219251604,0,1,0,1,0,0,0,0,0,0
5411,0,1,0,0,28,1,0,0,0,0,0,0,0,1,84.93671163498448,2359.065724109738,0,1,0,1,0,0,0,0,0,0
5412,0,0,0,0,4,1,0,0,0,0,0,0,0,0,47.1195154013805,183.9384267879295,0,0,0,1,0,0,0,0,0,0
5413,0,0,0,0,2,0,0,0,0,0,0,0,0,1,22.589243654143576,57.193687890007915,0,0,0,1,0,0,0,0,0,0
5414,0,0,0,0,49,1,1,0,0,0,0,0,1,0,99.69223803314628,5070.554746146366,0,1,0,0,1,0,0,0,0,0
5415,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45.97872784903487,89.63703042863581,1,0,0,1,0,0,0,0,1,0
5416,0,0,0,0,5,0,0,0,0,0,0,0,0,0,22.5944520480377,103.93332192794345,0,0,0,1,0,0,0,0,0,0
5417,0,0,0,0,1,1,0,0,0,0,0,0,0,1,71.34085727119307,71.34085727119307,0,1,0,1,0,0,0,0,0,1
5418,0,0,0,0,13,1,0,0,0,0,0,0,1,1,90.81997753915428,1135.4384405585508,0,1,0,1,0,0,0,0,1,0
5419,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.49116222630391,45.49116222630391,1,0,0,1,0,0,0,0,0,1
5420,0,0,0,0,34,1,1,0,0,0,0,0,1,1,90.15497607443898,3066.987534660063,0,1,0,0,0,0,0,0,1,0
5421,0,0,0,0,22,0,0,0,0,0,0,0,0,1,36.13974032069889,734.9603171466101,0,0,0,0,0,0,0,0,0,0
5422,0,0,0,0,10,1,1,0,0,0,0,0,0,1,77.4273709079322,794.7677354031824,0,1,0,1,0,0,0,0,0,0
5423,1,0,0,0,1,1,0,0,0,0,0,0,0,1,75.9330645917178,75.9330645917178,0,1,0,1,0,0,0,0,1,0
5424,1,0,1,0,29,1,1,0,0,0,0,1,0,0,98.4507869339722,2869.9716595621708,0,1,0,1,0,0,0,0,0,0
5425,0,1,0,0,2,1,0,0,0,0,0,0,0,1,86.83037614747009,156.35842996481918,0,1,0,1,0,0,0,0,0,0
5426,0,0,1,0,30,1,1,0,0,0,0,0,1,1,91.6949878773092,2996.0950876915085,0,1,0,1,0,0,0,0,1,0
5427,0,0,0,0,69,1,1,0,0,0,1,1,1,1,106.10660870008418,7333.276779305322,0,1,0,0,0,1,0,0,0,0
5428,0,0,1,0,52,1,1,0,0,1,0,1,1,1,101.65422091838865,5272.55264567085,0,0,0,0,0,0,0,0,0,0
5429,0,1,0,0,2,1,0,0,0,0,0,0,0,1,46.46180485992873,91.94739264060989,1,0,0,1,0,0,0,0,1,0
5430,0,0,1,0,2,0,0,0,0,0,0,1,0,0,43.687952156550715,96.71951378310091,1,0,0,1,0,0,0,0,0,0
5431,1,0,0,0,16,1,1,0,1,0,0,0,1,1,96.4437092722388,1551.6423809568657,0,1,0,1,0,0,0,0,0,0
5432,0,0,0,0,21,1,1,0,0,0,0,1,1,1,97.01298430605357,2117.633931620556,0,1,0,1,0,0,0,0,0,0
5433,0,1,0,0,43,1,0,0,0,0,0,0,1,0,92.86487356112069,4052.9978820340366,0,1,0,0,0,0,0,0,0,0
5434,0,0,0,0,1,1,0,0,0,0,0,1,1,1,89.142061818966,89.142061818966,0,1,0,1,0,0,0,0,1,0
5435,0,0,0,0,2,1,0,0,0,0,0,1,1,0,93.46187244009354,180.1530648743154,0,1,0,1,0,0,0,0,0,0
5436,1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.147047388887373,20.147047388887373,0,0,1,1,0,0,0,0,0,0
5437,0,0,0,0,5,1,0,0,0,0,0,0,0,1,88.93310238205419,461.60699976215056,0,1,0,1,0,0,0,0,1,0
5438,1,0,0,0,37,1,0,0,1,1,0,0,0,1,85.31447796453249,3231.4065341709425,0,1,0,1,0,0,0,0,0,0
5439,1,0,0,0,1,1,0,0,0,0,0,1,1,0,94.83998934794587,94.83998934794587,0,1,0,1,0,0,0,0,1,0
5440,0,0,1,0,64,1,1,0,1,1,0,0,0,0,101.093578882837,6597.185390973047,0,1,0,0,0,0,0,0,0,0
5441,1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.58070066098178,154.86894258338666,0,0,0,1,0,0,0,0,1,0
5442,0,0,0,0,11,0,0,0,0,1,1,0,0,0,44.39913474159624,527.0408042111026,1,0,0,1,0,0,0,0,0,0
5443,0,0,1,1,68,1,1,1,1,1,1,1,1,1,113.27796980351356,7839.900179957962,0,1,0,0,0,1,0,0,0,0
5444,0,0,0,0,13,1,1,0,0,0,0,1,0,1,90.91312589306042,1239.633173150985,0,1,0,1,0,0,0,0,1,0
5445,0,0,0,0,22,0,0,0,0,0,0,0,0,0,28.981063890143,677.2904177821533,0,0,0,0,0,0,0,0,0,0
5446,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.68508461849109,69.68508461849109,0,1,0,1,0,0,0,0,1,0
5447,0,0,1,1,1,1,0,0,0,0,0,0,0,1,69.94868833057164,69.94868833057164,0,1,0,1,0,0,0,0,1,0
5448,0,0,0,0,3,1,1,0,0,0,0,0,0,1,76.90854387545068,228.55661202607524,0,1,0,1,0,0,0,0,1,0
5449,0,0,0,0,4,1,0,0,0,0,0,1,0,1,81.10265506239453,415.66925234898645,0,1,0,1,0,0,0,0,1,0
5450,0,0,0,0,3,1,0,0,1,0,0,1,1,1,101.44597088742904,317.2130379088537,0,1,0,1,0,0,0,0,0,0
5451,0,0,1,1,17,1,0,1,0,1,0,1,0,1,88.51789661672414,1539.6352819891813,0,0,0,0,0,0,0,0,0,0
5452,0,0,0,0,4,1,1,0,1,0,0,0,0,0,83.79757562561998,333.3922347660125,0,1,0,1,0,0,0,0,0,0
5453,0,0,0,0,10,1,0,0,0,0,0,1,1,0,95.13106718144887,1041.5591910846117,0,1,0,1,0,0,0,0,0,0
5454,0,0,0,0,10,0,0,0,0,0,0,0,0,1,41.60754173594643,423.4983002061046,1,0,0,1,0,0,0,0,1,0
5455,0,0,0,0,25,0,0,0,0,0,0,0,0,1,32.07731388810944,736.8239385133755,0,0,0,0,0,0,0,0,0,0
5456,1,0,0,0,37,1,0,0,0,0,0,0,0,0,75.66462073943302,2868.136633931831,0,1,0,1,0,0,0,0,0,0
5457,0,0,0,0,3,1,0,0,0,0,1,1,0,1,88.32776269892095,267.25352845249677,0,1,0,1,0,0,0,0,0,1
5458,0,0,0,0,4,0,0,0,0,0,0,0,0,1,46.645466829957826,195.4731194281129,1,0,0,1,0,0,0,0,0,0
5459,0,0,0,0,1,1,0,0,0,0,0,0,0,1,79.68309250485991,79.68309250485991,0,1,0,1,0,0,0,0,1,0
5460,0,0,0,0,4,1,0,0,0,0,0,0,0,1,83.36935822227015,339.85639816485445,0,1,0,1,0,0,0,0,1,0
5461,0,0,0,0,19,1,1,0,0,0,0,1,0,1,98.3138916216361,1933.753576570296,0,1,0,1,0,0,0,0,1,0
5462,0,0,1,0,40,1,1,0,0,1,0,0,0,1,83.8509028685949,3276.2560314759544,0,1,0,1,0,0,0,0,0,0
5463,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.38260715422519,28.685500053050887,0,0,1,0,0,0,0,0,0,0
5464,0,0,0,0,20,1,1,0,0,0,1,0,0,0,78.4704205838272,1624.0565355435012,0,0,0,0,0,0,0,0,0,0
5465,0,0,0,0,7,1,0,0,0,0,0,0,0,0,71.35868281529271,549.4688916167054,0,1,0,1,0,0,0,0,0,1
5466,0,0,0,0,36,1,0,1,0,0,0,0,0,1,90.34702632910387,3187.082452823237,0,1,0,1,0,0,0,0,1,0
5467,0,0,0,0,12,0,0,0,0,0,0,0,0,1,44.761350835055204,521.8377861587461,1,0,0,1,0,0,0,0,0,0
5468,0,0,0,0,31,1,1,0,1,0,0,0,0,1,79.57697195086465,2588.8921255386736,0,0,0,0,0,0,0,0,0,0
5469,1,0,0,0,2,1,0,0,0,0,0,1,1,1,93.56940169718514,170.6344679703016,0,1,0,1,0,0,0,0,1,0
5470,1,1,0,0,30,1,0,0,0,1,1,1,1,1,99.89934590210018,2906.6098879821893,0,1,0,1,0,0,0,0,1,0
5471,0,0,0,0,7,1,0,0,0,0,0,0,0,1,77.03983035633563,612.0578233515209,0,1,0,1,0,0,0,0,1,0
5472,0,0,0,0,1,1,1,0,0,0,0,1,0,0,85.80322726223257,85.80322726223257,0,1,0,1,0,0,0,0,1,0
5473,0,0,0,0,6,1,0,0,1,0,0,0,0,1,84.77710383226382,485.66251977996643,0,1,0,1,0,0,0,0,0,0
5474,0,0,0,0,31,1,1,0,0,0,0,1,0,0,94.49231971674642,3019.4263489663035,0,1,0,1,0,0,0,0,0,0
5475,0,1,0,0,15,1,1,0,0,0,0,0,0,1,84.95026721999568,1349.0662009270823,0,1,0,1,0,0,0,0,0,0
5476,0,0,1,0,55,1,1,1,0,0,0,1,1,0,104.67866088077663,5792.633240693826,0,1,0,0,1,0,1,0,0,0
5477,0,0,0,0,2,1,0,0,0,0,0,0,0,0,45.50140266645539,86.92615467025843,1,0,0,1,0,0,0,0,0,0
5478,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.99709814292952,19.99709814292952,0,0,1,1,0,0,0,0,0,1
5479,1,0,0,0,14,1,1,0,0,0,0,0,0,1,63.40219209253563,940.486742635466,1,0,0,0,0,0,0,0,0,0
5480,1,1,0,0,1,1,0,0,0,0,0,0,0,1,70.77281708607167,70.77281708607167,0,1,0,1,0,0,0,0,1,0
5481,0,0,0,0,2,1,0,0,0,0,0,0,1,0,91.71318200069997,164.32533872429784,0,1,0,1,0,0,0,0,1,0
5482,0,0,0,0,3,1,0,0,0,0,0,0,0,0,72.65504878632152,212.84209489388647,0,1,0,1,0,0,0,0,0,0
5483,0,0,1,0,64,1,1,0,1,1,0,1,1,1,83.33273502162146,5266.629039664513,0,0,0,0,0,0,0,0,0,0
5484,0,0,0,0,1,1,0,0,0,0,0,0,0,1,71.35901543818659,71.35901543818659,0,1,0,1,0,0,0,0,0,0
5485,0,0,0,0,33,1,0,0,0,0,0,1,0,0,79.89604847208699,2562.3428018736454,0,1,0,1,0,0,0,0,1,0
5486,0,0,0,0,4,1,1,0,0,0,0,0,0,1,88.39315800520576,344.54086012338087,0,1,0,1,0,0,0,0,1,0
5487,0,0,0,0,4,1,0,0,0,0,0,0,0,1,75.29001661883252,320.7239601148019,0,1,0,1,0,0,0,0,0,0
5488,0,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6304339635758,70.6304339635758,0,1,0,1,0,0,0,0,0,1
5489,0,0,0,0,2,1,0,0,0,0,0,0,1,1,85.08123921961955,167.90402632744178,0,1,0,1,0,0,0,0,1,0
5490,0,0,1,0,1,0,0,0,0,0,0,0,0,1,23.539834122274943,23.539834122274943,1,0,0,1,0,0,0,0,1,0
5491,0,0,0,0,21,1,0,0,0,0,0,1,1,1,99.7346615401144,2108.0437551686678,0,1,0,1,0,0,0,0,0,0
5492,1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.29397503051453,79.29397503051453,0,1,0,1,0,0,0,0,0,0
5493,1,0,0,0,5,1,0,0,0,0,0,0,0,0,78.37495603011445,410.33374726899604,0,1,0,1,0,0,0,0,1,0
5494,0,0,1,1,32,1,0,0,0,0,0,1,0,1,100.52240605854757,3248.082946557528,0,1,0,1,0,0,0,0,0,0
5495,0,0,0,0,13,1,0,0,0,0,0,1,0,1,90.15789834526223,1186.9994315540287,0,1,0,1,0,0,0,0,1,0
5496,0,0,0,0,7,1,0,0,0,0,0,0,0,0,71.19404811566157,513.1482674598188,0,1,0,1,0,0,0,0,1,0
5497,0,0,1,0,30,1,1,0,0,0,0,0,0,1,92.25375725644463,2866.623995023592,0,1,0,1,0,0,0,0,0,0
5498,0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.93933103729205,257.6886965152033,0,1,0,1,0,0,0,0,0,0
5499,0,0,0,0,10,1,0,0,0,0,0,0,0,0,56.645324381464036,610.9069056789899,1,0,0,1,0,0,0,0,0,0
5500,0,0,0,0,16,1,0,0,0,0,0,0,0,1,77.13621176814259,1313.3935180516323,0,1,0,1,0,0,0,0,1,0
5501,1,0,0,0,12,1,0,0,0,0,0,0,1,1,87.00654174935454,1116.3801310501642,0,1,0,1,0,0,0,0,1,0
5502,0,0,0,0,16,1,0,0,0,1,0,0,1,1,98.05825296855416,1585.8237483990044,0,1,0,1,0,0,0,0,0,0
5503,0,0,0,0,13,1,1,0,1,0,0,0,1,1,91.48360276951816,1258.8116218908517,0,1,0,1,0,0,0,0,0,0
5504,1,0,0,0,1,1,0,0,0,0,0,0,0,1,54.96532210767211,54.96532210767211,1,0,0,1,0,0,0,0,0,0
5505,0,0,0,0,7,0,0,0,0,0,0,0,0,1,36.39312295045082,249.262015639247,1,0,0,1,0,0,0,0,0,0
5506,0,0,0,0,9,1,1,0,0,0,0,0,0,1,87.70608857242352,893.3601670170551,0,1,0,1,0,0,0,0,0,0
5507,0,0,0,0,4,1,1,0,0,0,0,0,0,0,78.98918241128001,330.60065437747744,0,1,0,1,0,0,0,0,0,0
5508,1,0,0,0,6,1,0,0,0,0,0,1,0,1,89.44733030938974,573.5236436093604,0,1,0,1,0,0,0,0,1,0
5509,1,0,0,0,11,1,1,0,0,0,0,0,0,1,83.42735691556906,907.3568220619437,0,1,0,1,0,0,0,0,0,0
5510,1,0,0,0,9,1,0,0,0,0,0,0,0,0,65.04902214354216,663.1276183939417,0,0,0,1,0,0,0,0,0,0
5511,0,0,0,0,21,1,0,0,0,0,0,1,1,1,100.9171255518999,2096.23509859087,0,1,0,1,0,0,0,0,1,0
5512,0,0,0,0,49,1,1,0,0,0,0,0,1,0,95.62595032526633,4716.693418987248,0,0,0,0,0,0,0,0,0,0
5513,0,0,0,0,26,1,1,0,0,0,0,0,0,1,83.30821369751666,2256.0662470111683,0,1,0,1,0,0,0,0,0,0
5514,0,1,0,0,2,1,1,0,0,0,0,0,1,1,88.99348622510993,179.44936536725126,0,1,0,1,0,0,0,0,1,0
5515,0,0,0,0,1,1,0,0,0,1,0,0,0,1,50.340122283390144,50.340122283390144,1,0,0,1,0,0,0,0,0,1
5516,0,0,1,1,5,1,0,0,0,0,0,0,0,1,84.26454805304068,475.40635584087795,0,1,0,1,0,0,0,0,0,0
5517,0,1,0,0,23,1,1,0,0,0,0,0,0,1,85.79993120481019,1905.3829236373392,0,1,0,1,0,0,0,0,0,0
5518,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38.981531239143,38.981531239143,1,0,0,1,0,0,0,0,0,0
5519,1,0,0,0,14,1,0,0,0,0,0,1,0,1,84.8322931327759,1307.4889122192487,0,1,0,1,0,0,0,0,1,0
5520,0,0,0,0,42,1,0,0,0,0,0,1,0,0,102.74920088674021,4325.891653155164,0,1,0,1,0,0,0,0,0,0
5521,0,0,0,0,24,1,0,0,0,0,0,0,0,1,86.3840599658439,1939.4083915926583,0,1,0,1,0,0,0,0,0,0
5522,0,0,0,0,13,1,1,0,0,1,0,1,1,1,103.5134896507211,1360.4401064836177,0,1,0,1,0,0,0,0,0,0
5523,0,0,0,0,5,1,0,0,0,0,0,0,0,0,46.93647922380536,220.29528116429196,1,0,0,1,0,0,0,0,0,0
5524,0,0,0,0,35,1,1,0,0,0,0,0,1,1,85.45962124712388,3125.9672553609203,0,0,0,0,0,0,0,1,0,0
5525,0,0,1,0,54,1,1,0,0,1,0,1,1,0,110.12422240097422,5889.315673533786,0,1,0,0,1,0,0,0,0,0
5526,0,0,0,0,5,0,0,0,0,0,0,0,0,0,44.40341800301551,220.13244676659704,1,0,0,1,0,0,0,0,0,1
5527,0,0,0,0,5,1,1,0,1,0,0,0,0,1,85.17598089586204,423.90661250812923,0,1,0,1,0,0,0,0,1,0
5528,1,0,0,0,53,1,0,0,1,0,0,0,0,1,88.51533410758032,4866.652527925163,0,1,0,0,0,0,0,0,0,0
5529,1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.8894841033648,69.8894841033648,0,1,0,1,0,0,0,0,0,1
5530,0,0,0,0,20,1,1,0,0,0,0,0,0,1,94.54129178463442,1845.286883800273,0,1,0,1,0,0,0,0,1,0
5531,1,0,0,0,1,1,1,0,0,0,0,1,1,1,101.69875631074049,101.69875631074049,0,1,0,1,0,0,0,0,0,0
5532,0,0,1,0,7,0,0,0,0,0,0,0,0,0,47.10641500489097,338.0130421807786,1,0,0,1,0,0,0,0,0,0
5533,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24.96438958734342,24.96438958734342,1,0,0,1,0,0,0,0,0,0
5534,0,0,0,0,22,1,0,0,0,0,0,0,0,1,95.10968881508965,2081.899519217307,0,1,0,1,0,0,0,0,0,0
5535,0,0,0,0,8,1,1,0,0,0,0,1,1,1,96.79502420671554,826.4163353788546,0,1,0,1,0,0,0,0,1,0
5536,0,0,0,1,4,1,0,0,0,1,0,1,1,0,99.3366830390749,392.08311357167906,0,1,0,1,0,0,0,0,0,0
5537,0,0,0,0,12,1,0,0,0,0,0,0,1,0,78.39730905901433,947.666892030273,0,1,0,1,0,0,0,0,0,0
5538,0,1,0,0,32,0,0,0,1,0,0,0,0,1,70.05780744669723,2116.4094212309183,0,0,0,1,0,0,0,0,1,0
5539,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.185907071130725,20.185907071130725,0,0,1,1,0,0,0,0,0,1
5540,0,0,0,0,53,1,0,0,0,0,0,0,0,0,20.193234862147303,1039.4539761537142,0,0,1,0,0,0,1,0,0,0
5541,0,0,1,0,21,1,1,1,0,1,0,1,0,1,102.47432379253914,2195.071239713916,0,1,0,1,0,0,0,0,0,0
5542,1,0,1,0,59,1,1,0,1,0,0,1,1,0,100.65567849947982,6033.098463184345,0,1,0,1,0,0,0,0,1,0
5543,0,0,0,0,4,1,1,0,0,1,0,0,0,1,82.31532946875566,343.11134393445985,0,1,0,1,0,0,0,0,0,0
5544,1,0,1,1,35,1,0,0,0,0,0,0,1,0,78.78810137598934,2739.293462266128,0,0,0,0,0,0,0,0,0,0
5545,1,0,0,0,55,1,1,0,0,0,0,1,1,1,99.18837546736187,5508.859403825139,0,1,0,0,1,0,0,0,1,0
5546,1,0,0,0,1,1,0,0,0,0,0,1,0,1,85.68841870423695,85.68841870423695,0,1,0,1,0,0,0,0,0,0
5547,0,0,0,0,5,1,1,0,0,0,0,0,0,0,78.69292392855013,415.09847798446225,0,1,0,1,0,0,0,0,1,0
5548,0,0,1,0,43,1,0,0,0,0,0,0,0,1,85.37688050626078,3611.8707661522512,0,1,0,1,0,0,0,0,1,0
5549,0,0,0,0,2,1,0,0,0,0,0,0,0,0,70.69619141647932,140.82568325618243,0,1,0,1,0,0,0,0,0,0
5550,1,0,0,0,2,1,0,0,0,0,0,0,0,1,73.75267523088256,145.22319820284713,0,1,0,1,0,0,0,0,0,0
5551,0,1,1,0,1,1,1,0,0,0,0,0,0,1,74.44968787791332,74.44968787791332,0,1,0,1,0,0,0,0,1,0
5552,0,0,0,0,57,1,0,0,1,0,0,0,1,1,93.53254949635648,5435.500016543697,0,1,0,0,0,0,1,0,0,0
5553,1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.83058804936618,20.83058804936618,0,0,1,1,0,0,0,0,0,0
5554,0,0,0,0,16,1,0,0,0,0,0,0,1,0,60.394165484675085,992.3629739296247,1,0,0,1,0,0,0,0,0,0
5555,0,1,0,0,15,1,0,0,1,0,0,0,0,1,79.73761944668331,1219.241318916284,0,1,0,1,0,0,0,0,1,0
5556,0,0,0,0,12,1,0,0,0,0,0,1,1,1,96.5409820605787,1160.1699756558928,0,1,0,1,0,0,0,0,0,0
5557,0,0,0,0,3,0,0,0,0,0,0,0,0,0,44.37890736086479,141.31190547980714,1,0,0,1,0,0,0,0,0,0
5558,0,0,0,0,2,1,0,1,1,0,0,0,0,0,54.49597861291629,105.59838447898066,1,0,0,1,0,0,0,0,0,1
5559,0,0,0,0,1,1,0,0,0,0,0,0,0,1,75.87179943373555,75.87179943373555,0,1,0,1,0,0,0,0,1,0
5560,1,0,0,0,6,1,0,0,0,0,1,0,0,1,49.6309261995603,267.48160922303396,1,0,0,1,0,0,0,0,0,0
5561,0,0,1,0,51,1,0,0,1,0,0,1,1,0,97.29170241533166,4904.18060054391,0,1,0,0,1,0,0,0,0,0
5562,0,0,0,0,15,1,0,0,0,0,0,0,0,0,60.23122316085064,1023.31097472984,0,0,0,1,0,0,0,0,1,0
5563,0,0,0,0,35,1,0,0,0,0,0,1,0,1,86.07964101232744,3029.5273372934685,0,1,0,0,0,0,0,0,1,0
5564,0,0,0,0,9,1,1,0,0,0,0,1,1,0,99.22383098973843,920.2063416887587,0,1,0,1,0,0,0,1,0,0
5565,0,0,0,0,10,1,1,0,0,0,0,0,0,1,76.08693732407609,797.2120554678612,0,1,0,1,0,0,0,0,0,0
5566,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.048603615751244,19.048603615751244,0,0,1,1,0,0,0,0,0,1
5567,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45.087020091535564,92.16486307243966,1,0,0,1,0,0,0,0,1,0
5568,1,0,0,0,5,1,0,0,0,0,0,1,1,1,98.16906429914036,449.7613516831477,0,1,0,0,0,0,0,0,1,0
5569,0,0,0,0,22,1,0,1,0,0,0,1,1,1,100.03258187029851,2329.5715582945077,0,1,0,1,0,0,0,0,0,0
5570,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.023331424774582,20.023331424774582,0,0,1,1,0,0,0,0,0,1
5571,1,0,0,0,5,1,0,0,0,0,0,1,0,1,85.34900058255128,473.756995922141,0,1,0,1,0,0,0,0,1,0
5572,0,1,0,0,34,1,1,0,0,0,0,1,0,1,91.83635509633362,3165.5537641786495,0,1,0,1,0,0,0,0,1,0
5573,0,0,0,0,8,1,0,0,0,1,0,0,0,1,93.45633414477584,740.417644067386,0,1,0,1,0,0,0,0,1,0
5574,0,0,0,0,2,1,0,0,0,0,0,0,0,1,46.75721629915825,92.87047729872651,1,0,0,1,0,0,0,0,1,0
5575,0,0,0,0,7,1,0,1,0,0,0,0,0,0,92.84982365724795,672.2081201219554,0,1,0,1,0,0,0,0,0,0
5576,0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.859403610808762,64.36998802166087,0,0,1,1,0,0,0,0,0,0
5577,0,0,0,0,2,1,0,0,0,0,0,0,0,1,82.30931997405816,183.60358538976996,0,1,0,1,0,0,0,0,1,0
5578,0,0,0,0,3,1,1,0,0,0,0,0,0,0,75.77500009584158,240.72499976724188,0,1,0,1,0,0,0,0,1,0
5579,1,0,0,0,2,1,0,0,0,0,0,0,0,1,76.81327337969199,160.40369137656097,0,1,0,1,0,0,0,0,0,0
5580,0,0,0,1,1,1,0,0,0,1,0,0,0,0,50.1800122678881,50.1800122678881,1,0,0,1,0,0,0,0,0,1
5581,0,0,1,0,63,1,1,0,1,0,0,1,1,0,106.37718673131131,6872.010859882737,0,1,0,0,0,0,0,0,0,0
5582,0,0,0,1,4,1,0,0,0,0,0,0,0,0,46.17724107613075,221.8410694279408,1,0,0,1,0,0,0,0,0,0
5583,0,0,0,0,8,1,0,0,0,0,0,0,0,0,66.60097774680105,621.0473856068952,0,0,0,1,0,0,0,0,0,0
5584,1,0,0,0,11,1,1,0,0,0,0,0,0,1,84.50012387475732,916.8958501956298,0,1,0,1,0,0,0,0,0,0
5585,0,0,1,0,36,1,1,0,0,1,1,0,1,0,91.2488740707556,3337.707758307746,0,0,0,1,0,0,0,0,0,0
5586,1,0,0,0,14,1,1,0,1,0,0,1,1,1,103.11788715154647,1532.5964078437773,0,1,0,1,0,0,0,0,1,0
5587,0,0,0,0,47,1,1,0,0,1,0,0,0,0,86.1002204657007,4247.572158428971,0,1,0,1,0,0,0,0,0,0
5588,0,0,0,0,4,1,0,0,0,0,0,0,0,0,74.34186720648432,326.02927428719744,0,1,0,1,0,0,0,0,1,0
5589,0,0,0,0,34,1,0,0,0,0,0,0,0,0,75.53514290220508,2575.516241114094,0,1,0,1,0,0,0,0,1,0
5590,0,0,0,0,1,1,0,0,0,0,0,0,0,0,70.79628902899941,70.79628902899941,0,1,0,1,0,0,0,0,0,1
5591,1,0,0,0,25,1,0,0,0,0,0,1,1,1,95.21335326860287,2365.4777943905024,0,1,0,1,0,0,0,0,1,0
5592,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.50535258642403,45.50535258642403,1,0,0,1,0,0,0,0,1,0
5593,0,0,0,0,3,1,0,0,0,0,0,0,0,0,54.53193137955614,160.26252351679895,1,0,0,1,0,0,0,0,0,0
5594,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.67386344589404,69.67386344589404,0,1,0,1,0,0,0,0,1,0
5595,0,0,0,0,39,1,0,1,0,0,0,0,0,0,80.84499253838636,3171.264546010549,0,0,0,0,0,0,0,0,0,0
5596,0,1,0,0,25,1,1,0,1,0,0,0,0,1,89.6731574340817,2188.704230334487,0,1,0,1,0,0,0,0,1,0
5597,0,0,0,0,27,1,0,0,0,0,0,0,0,1,77.35585610507408,2070.1722168767465,0,1,0,1,0,0,0,0,0,0
5598,0,1,0,0,35,1,1,0,0,0,0,1,1,1,99.65675080466349,3489.781126958616,0,1,0,1,0,0,0,0,1,0
5599,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.799044298880627,19.799044298880627,0,0,1,1,0,0,0,0,0,1
5600,0,0,0,0,15,0,0,0,0,0,0,0,0,0,40.080247928781375,681.0666614897538,1,0,0,0,0,0,0,0,0,0
5601,0,0,0,0,9,1,0,0,0,0,0,0,0,0,66.84463182237081,602.5092283433545,0,0,0,1,0,0,0,0,0,0
5602,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.88020178298873,69.88020178298873,0,1,0,1,0,0,0,0,1,0
5603,1,0,0,0,5,1,0,0,0,0,0,0,1,0,84.20426442312322,497.2244370672582,0,1,0,1,0,0,0,0,0,0
5604,0,0,0,0,9,1,1,0,0,0,0,1,1,1,95.30789931196344,897.7570819768185,0,1,0,1,0,0,0,0,1,0
