,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
698,0,0,1,1,69,1,0,0,1,0,1,1,0,1,92.15,6480.9,0,1,0,0,0,1,0,0,0,1
699,0,1,1,1,71,1,1,0,1,1,1,0,1,1,72.9,5139.65,1,0,0,0,1,0,1,0,0,0
700,1,0,0,0,11,1,0,0,0,0,1,1,1,0,70.5,829.3,1,0,0,1,0,0,0,0,0,1
701,0,0,1,1,61,1,0,0,0,0,0,0,0,0,20.4,1226.45,0,0,1,0,1,0,0,0,0,1
702,0,0,0,0,66,1,1,1,1,1,1,0,0,0,68.75,4447.55,1,0,0,0,0,1,1,0,0,0
703,0,0,0,0,64,1,1,1,0,1,1,0,1,0,99.25,6549.45,0,1,0,0,0,1,0,1,0,0
704,0,0,1,1,45,1,0,1,1,1,1,1,1,1,84.35,3858.05,1,0,0,0,0,1,0,0,0,1
705,1,0,0,0,42,1,0,0,0,0,0,0,0,1,20.75,844.45,0,0,1,0,0,1,1,0,0,0
706,0,0,1,1,1,1,0,0,0,0,0,1,1,1,90.1,90.1,0,1,0,1,0,0,0,0,1,0
707,0,0,0,1,10,1,0,0,0,0,0,0,0,1,19.95,219.5,0,0,1,0,1,0,1,0,0,0
708,1,0,1,1,36,1,1,1,0,1,0,1,1,1,104.5,3684.95,0,1,0,1,0,0,0,1,0,0
709,0,1,1,0,4,1,0,0,0,0,0,0,0,1,70.2,280.35,0,1,0,1,0,0,0,0,1,0
710,0,0,0,1,12,1,0,0,0,0,0,0,0,0,19.35,212.3,0,0,1,0,0,1,1,0,0,0
711,1,1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,1,0,1,0,0,0,0,1,0
712,1,0,1,1,61,1,1,1,1,1,1,0,1,1,79.4,4820.55,1,0,0,0,1,0,0,0,1,0
713,0,0,1,1,19,1,0,0,0,0,0,0,0,0,19.8,344.5,0,0,1,0,1,0,0,0,0,1
714,1,0,1,0,69,1,1,0,1,1,0,0,0,1,85.4,5869.4,0,1,0,1,0,0,1,0,0,0
715,0,1,0,0,26,1,1,0,0,0,0,1,1,1,93.6,2404.1,0,1,0,1,0,0,0,0,1,0
716,0,0,0,0,52,0,0,1,1,1,1,1,1,0,63.9,3334.95,1,0,0,0,0,1,0,1,0,0
717,0,0,0,0,9,1,0,0,0,0,0,0,0,0,19.85,178.8,0,0,1,1,0,0,0,0,0,1
718,0,0,0,0,15,1,1,0,0,0,0,0,0,1,26.35,378.6,0,0,1,1,0,0,0,0,1,0
719,0,0,1,0,9,1,0,0,0,1,0,1,1,1,70.05,564.4,1,0,0,1,0,0,0,0,0,1
720,1,0,0,0,26,0,0,0,0,1,0,1,1,1,50.35,1277.5,1,0,0,1,0,0,0,1,0,0
721,1,0,0,0,21,1,0,0,0,0,0,0,0,1,68.65,1493.2,0,1,0,1,0,0,0,0,1,0
722,0,0,0,0,4,1,0,0,0,0,0,0,1,1,55.3,238.5,1,0,0,1,0,0,0,0,0,1
723,1,1,1,1,12,0,0,0,0,0,1,0,0,1,29.3,355.9,1,0,0,1,0,0,0,0,0,1
724,0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.95,310.6,0,0,1,0,1,0,0,0,0,1
725,1,0,1,1,67,1,0,0,0,0,0,0,0,1,19.25,1372.9,0,0,1,0,0,1,1,0,0,0
726,1,1,0,0,38,1,0,0,0,0,0,0,0,0,20.2,735.9,0,0,1,0,0,1,0,0,0,1
727,1,0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,0,1,0,0,1,0,1,0,0,0
728,1,0,1,1,47,1,0,0,1,0,1,0,1,0,63.8,3007.25,1,0,0,0,0,1,1,0,0,0
729,0,1,1,0,33,1,0,1,1,0,1,0,1,1,93.55,3055.5,0,1,0,0,1,0,0,0,1,0
730,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0,0,1,1,0,0,0,0,0,1
731,0,0,0,1,70,1,1,1,1,1,1,1,1,1,114.6,7882.5,0,1,0,0,0,1,0,0,1,0
732,1,0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,0,0,1,0,0,1,0,1,0,0
733,0,0,0,0,11,1,0,0,0,0,0,0,0,0,19.55,223.15,0,0,1,0,0,1,0,1,0,0
734,1,0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,1,0,0,1,0,0,1,0,0,0
735,0,0,0,0,18,1,1,0,0,1,0,1,0,1,89.6,1633.0,0,1,0,0,1,0,0,1,0,0
736,0,0,1,1,50,1,1,0,0,1,0,0,0,0,54.9,2614.1,1,0,0,0,1,0,1,0,0,0
737,0,0,0,0,1,1,1,1,1,0,0,0,0,0,61.15,61.15,1,0,0,1,0,0,0,0,1,0
738,1,0,0,0,64,1,1,0,1,1,1,1,1,1,110.5,7069.25,0,1,0,0,0,1,0,1,0,0
739,1,1,1,0,52,1,1,0,1,1,0,1,1,1,106.5,5621.85,0,1,0,0,1,0,0,0,1,0
740,0,0,1,0,14,1,1,0,0,0,1,1,0,1,66.6,979.5,1,0,0,1,0,0,0,1,0,0
741,1,0,0,0,6,1,0,0,0,0,0,0,0,0,20.7,112.75,0,0,1,1,0,0,0,0,0,1
742,1,1,0,0,46,1,1,0,1,1,0,1,1,1,104.45,4863.85,0,1,0,1,0,0,0,0,1,0
743,1,0,1,1,14,1,0,0,0,0,0,0,0,0,18.8,255.55,0,0,1,0,0,1,0,0,0,1
744,0,0,1,0,44,1,0,0,0,0,0,1,1,1,90.65,3974.15,0,1,0,0,1,0,1,0,0,0
745,0,0,0,0,11,1,0,0,1,1,1,0,0,1,60.9,688.5,1,0,0,1,0,0,0,0,1,0
746,1,0,0,0,1,0,0,0,0,0,1,0,0,0,30.55,30.55,1,0,0,1,0,0,0,0,0,1
747,1,1,1,0,53,1,1,0,0,0,0,0,0,0,25.1,1275.6,0,0,1,0,0,1,0,1,0,0
748,0,0,0,0,17,1,0,0,0,0,0,0,0,1,20.1,279.5,0,0,1,0,1,0,0,0,0,1
749,1,0,0,1,51,0,0,1,0,1,1,1,1,0,60.15,3077.0,1,0,0,0,1,0,1,0,0,0
750,0,1,0,0,32,1,1,0,0,1,0,0,0,1,81.1,2619.25,0,1,0,1,0,0,0,1,0,0
751,0,0,1,1,17,1,1,0,0,0,0,0,0,1,25.15,412.6,0,0,1,0,0,1,0,0,0,1
752,0,0,1,0,72,1,1,0,0,0,0,0,0,0,24.8,1874.3,0,0,1,0,0,1,0,1,0,0
753,1,0,0,0,6,1,0,1,0,0,0,0,0,1,49.45,314.6,1,0,0,1,0,0,0,0,1,0
754,1,0,1,1,11,1,0,0,0,0,0,0,0,0,20.6,233.9,0,0,1,0,1,0,0,0,0,1
755,0,0,0,0,72,1,1,1,1,1,1,1,1,0,86.65,6224.8,1,0,0,0,0,1,1,0,0,0
756,0,0,1,0,57,0,0,0,1,1,1,1,1,1,57.5,3265.95,1,0,0,0,0,1,1,0,0,0
757,1,1,1,0,55,1,1,0,0,0,0,0,0,0,51.65,2838.55,1,0,0,1,0,0,1,0,0,0
758,1,0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,573.05,0,0,1,1,0,0,0,0,0,1
759,1,1,1,0,2,1,0,0,0,0,0,0,0,1,69.3,153.8,0,1,0,1,0,0,0,0,1,0
760,1,0,1,1,10,1,1,0,0,0,0,0,1,0,85.95,858.6,0,1,0,1,0,0,0,0,1,0
761,0,0,1,0,61,0,0,1,0,1,1,1,1,1,62.15,3778.85,1,0,0,0,0,1,0,0,0,1
762,0,0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,1393.6,1,0,0,1,0,0,0,0,0,1
763,1,0,1,1,32,1,1,1,0,0,0,1,0,0,89.6,2901.8,0,1,0,1,0,0,0,0,1,0
764,1,0,0,0,13,1,0,0,0,0,0,0,0,0,20.2,273.25,0,0,1,0,1,0,0,0,0,1
765,0,0,1,1,62,1,1,1,1,0,0,1,0,1,94.95,5791.85,0,1,0,0,1,0,0,1,0,0
766,0,0,1,1,25,1,0,0,0,0,1,1,0,0,85.9,2199.05,0,1,0,1,0,0,0,0,1,0
767,0,0,1,1,13,1,1,0,1,1,1,1,0,1,72.8,930.05,1,0,0,1,0,0,0,0,1,0
768,1,0,1,0,72,1,1,0,0,0,0,0,0,0,24.85,1871.85,0,0,1,0,0,1,0,1,0,0
769,1,0,0,0,24,1,1,0,0,0,0,0,0,0,25.15,553.0,0,0,1,0,0,1,0,1,0,0
770,0,1,1,0,63,0,0,1,0,0,1,0,0,0,36.1,2298.9,1,0,0,0,1,0,1,0,0,0
771,1,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,1,0,0,1,0,0,0,0,1,0
772,1,0,0,0,23,0,0,0,0,0,0,1,1,1,44.95,996.85,1,0,0,1,0,0,0,0,1,0
773,1,0,0,0,30,1,0,1,0,0,0,0,0,1,48.8,1536.75,1,0,0,1,0,0,0,0,0,1
774,0,0,1,1,53,1,0,0,1,0,1,1,0,1,92.55,4779.45,0,1,0,1,0,0,0,0,1,0
775,0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.05,95.55,0,0,1,1,0,0,0,1,0,0
776,0,0,0,0,72,1,0,0,0,0,0,0,0,0,19.85,1434.1,0,0,1,0,0,1,1,0,0,0
777,0,0,0,0,37,1,1,1,0,0,0,1,0,1,91.15,3369.25,0,1,0,1,0,0,0,0,1,0
778,0,0,1,0,24,1,1,1,0,0,1,0,0,1,58.35,1346.9,1,0,0,0,1,0,0,0,1,0
779,1,0,0,1,14,1,1,1,0,0,1,0,0,1,86.0,1164.05,0,1,0,1,0,0,0,0,0,1
780,1,0,1,1,23,1,1,1,0,0,0,0,0,0,81.85,1810.85,0,1,0,0,1,0,0,1,0,0
781,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,0,1,1,0,0,0,0,0,1
782,0,0,0,0,1,1,0,0,0,0,1,0,0,0,74.0,74.0,0,1,0,1,0,0,0,0,1,0
783,1,0,0,0,3,1,0,0,0,1,0,1,0,0,57.55,161.45,1,0,0,1,0,0,0,0,1,0
784,1,0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,1,0,0,1,0,0,1,0,0,0
785,0,0,1,1,53,1,1,0,1,1,0,1,1,1,105.25,5576.3,0,1,0,0,1,0,0,0,1,0
786,1,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,1,0,0,1,0,0,0,1,0,0
787,1,0,1,0,18,1,0,0,0,0,1,0,0,1,50.3,908.75,1,0,0,1,0,0,0,0,0,1
788,0,0,1,1,68,1,0,0,0,0,0,0,0,1,19.95,1303.25,0,0,1,0,0,1,1,0,0,0
789,0,0,0,0,16,1,0,0,0,0,0,0,0,1,69.95,1205.5,0,1,0,1,0,0,0,1,0,0
790,0,0,1,1,50,1,0,0,0,0,0,0,0,1,44.8,2230.85,1,0,0,0,1,0,1,0,0,0
791,1,0,1,0,56,1,1,0,0,1,1,1,1,0,103.2,5744.35,0,1,0,0,0,1,1,0,0,0
792,1,0,0,0,17,1,1,0,0,0,0,0,0,0,24.8,475.25,0,0,1,1,0,0,0,0,0,1
793,1,1,1,0,66,1,1,0,1,1,0,1,0,1,70.85,4738.85,1,0,0,0,1,0,1,0,0,0
794,1,0,0,0,8,1,0,0,0,0,1,0,0,0,49.4,408.25,1,0,0,1,0,0,0,0,1,0
795,1,0,0,0,26,1,0,1,0,1,1,0,1,1,95.85,2475.35,0,1,0,0,1,0,1,0,0,0
796,0,1,1,0,71,1,1,1,1,1,1,0,0,1,92.0,6585.2,0,1,0,0,1,0,0,0,1,0
797,1,0,1,1,48,1,1,1,1,0,0,1,1,1,105.25,4997.5,0,1,0,1,0,0,0,1,0,0
798,1,0,1,1,72,1,1,1,1,0,0,1,1,1,104.15,7303.05,0,1,0,0,1,0,0,0,1,0
799,1,0,1,0,72,1,1,0,1,1,1,1,1,0,109.15,7789.6,0,1,0,0,1,0,0,1,0,0
800,0,0,0,0,8,1,0,0,0,0,0,0,0,1,19.7,168.9,0,0,1,1,0,0,1,0,0,0
801,1,0,0,0,16,1,1,0,0,0,0,0,0,1,74.75,1129.35,0,1,0,1,0,0,0,1,0,0
802,1,0,0,0,66,1,1,1,1,1,1,0,1,1,103.1,6595.0,0,1,0,1,0,0,1,0,0,0
803,0,0,0,0,13,1,0,1,0,0,0,0,0,1,73.75,956.65,0,1,0,1,0,0,0,1,0,0
804,0,0,1,0,51,0,0,0,1,0,0,0,0,1,30.05,1529.45,1,0,0,1,0,0,0,1,0,0
805,0,0,1,0,72,0,0,1,1,1,0,0,0,0,42.1,2962.0,1,0,0,0,0,1,1,0,0,0
806,0,1,1,0,65,1,1,1,1,0,0,1,0,1,92.7,5968.4,0,1,0,0,0,1,0,1,0,0
807,0,0,1,0,32,1,0,1,1,0,1,0,1,0,70.5,2201.75,1,0,0,0,1,0,0,0,0,1
808,1,0,0,0,65,1,1,1,1,0,1,0,0,1,89.85,5844.65,0,1,0,0,1,0,0,0,1,0
809,0,0,1,0,45,1,0,1,0,1,0,0,0,0,53.3,2296.25,1,0,0,0,0,1,0,1,0,0
810,0,0,1,0,72,1,1,1,1,1,0,1,0,1,97.95,7114.25,0,1,0,0,0,1,0,1,0,0
811,1,0,1,0,72,1,1,0,1,1,1,1,1,1,108.5,8003.8,0,1,0,0,1,0,1,0,0,0
812,0,0,1,1,66,1,0,0,0,0,0,0,0,0,20.0,1374.2,0,0,1,0,0,1,0,1,0,0
813,1,0,0,0,2,1,0,1,1,0,0,1,0,1,91.15,168.5,0,1,0,1,0,0,0,0,1,0
814,1,0,1,0,72,1,1,0,0,0,0,0,0,1,25.25,1841.2,0,0,1,0,0,1,1,0,0,0
815,0,1,1,0,55,1,1,0,1,1,1,1,1,1,113.6,6292.7,0,1,0,0,0,1,0,0,1,0
816,1,0,1,1,48,1,0,0,0,0,0,0,0,0,20.0,935.9,0,0,1,0,0,1,0,0,0,1
817,1,1,1,1,55,1,1,1,0,1,1,1,0,0,76.25,4154.55,1,0,0,0,1,0,0,0,1,0
818,0,0,0,0,12,0,0,0,1,0,1,0,0,0,34.0,442.45,1,0,0,1,0,0,0,0,0,1
819,1,0,0,0,71,1,0,1,1,1,1,1,0,0,77.35,5550.1,1,0,0,0,0,1,0,1,0,0
820,1,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,0,1,1,0,0,0,0,1,0
821,0,1,0,0,49,1,1,1,1,1,1,0,1,0,81.35,4060.9,1,0,0,0,0,1,0,1,0,0
822,0,0,0,0,11,1,0,0,0,0,0,0,0,0,19.5,226.8,0,0,1,0,1,0,0,0,0,1
823,0,0,1,1,41,1,1,1,1,1,0,1,0,1,74.55,3023.55,1,0,0,1,0,0,0,1,0,0
824,1,0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,1,0,0,0,0,1,1,0,0,0
825,0,0,1,1,62,1,0,0,0,0,0,0,0,0,20.45,1297.35,0,0,1,0,0,1,1,0,0,0
826,1,0,0,0,69,1,1,0,0,0,0,0,0,0,24.6,1678.05,0,0,1,0,0,1,0,1,0,0
827,1,0,0,1,12,1,1,0,1,1,0,1,1,1,105.3,1275.65,0,1,0,1,0,0,0,0,1,0
828,1,0,0,0,4,1,1,0,0,0,1,1,1,1,100.85,399.25,0,1,0,1,0,0,0,0,0,1
829,1,0,0,0,11,1,1,0,0,0,0,0,0,0,25.2,245.15,0,0,1,0,1,0,0,0,1,0
830,0,0,1,1,59,1,0,0,0,0,0,0,0,0,19.5,1147.85,0,0,1,0,0,1,0,0,0,1
831,1,0,0,0,11,1,1,0,0,0,0,0,0,0,25.2,245.15,0,0,1,0,1,0,0,0,1,0
832,0,0,0,0,26,1,0,0,0,0,0,0,0,0,45.45,1233.15,1,0,0,1,0,0,0,0,1,0
833,0,1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,955.75,1,0,0,1,0,0,0,0,1,0
834,1,0,0,0,64,1,1,0,0,0,0,0,0,1,24.4,1601.2,0,0,1,0,1,0,1,0,0,0
835,1,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,0,0,1,0,1,0,0,0,0,1
836,0,0,1,1,15,1,0,1,0,0,0,0,0,0,75.1,1151.55,0,1,0,1,0,0,0,0,0,1
837,1,0,1,0,17,0,0,0,1,1,0,0,0,1,35.65,646.05,1,0,0,1,0,0,0,1,0,0
838,1,0,1,1,2,1,0,0,0,0,0,0,0,1,71.65,135.75,0,1,0,1,0,0,0,0,1,0
839,1,0,0,0,11,1,1,0,0,0,0,0,1,1,58.95,601.6,1,0,0,1,0,0,0,0,0,1
840,0,1,1,0,24,0,0,0,0,1,1,0,0,0,34.25,828.2,1,0,0,1,0,0,0,0,0,1
841,1,0,1,0,7,1,0,1,0,1,1,1,1,0,81.25,580.1,1,0,0,1,0,0,1,0,0,0
842,1,1,0,0,14,1,0,1,1,0,0,0,0,0,78.85,1043.8,0,1,0,1,0,0,0,0,1,0
843,0,1,1,0,61,1,1,0,1,0,0,0,1,0,64.05,3902.6,1,0,0,0,1,0,1,0,0,0
844,0,0,1,1,63,1,1,1,0,1,1,0,1,0,75.7,4676.7,1,0,0,0,0,1,0,0,0,1
845,0,0,1,1,55,1,0,0,0,0,0,0,0,0,20.5,1177.95,0,0,1,0,0,1,0,0,0,1
846,0,0,0,0,52,1,0,0,0,0,0,0,0,0,21.0,1107.2,0,0,1,0,0,1,1,0,0,0
847,1,0,1,0,12,1,0,1,0,0,1,0,0,0,54.2,690.5,1,0,0,1,0,0,1,0,0,0
848,0,0,0,1,53,1,0,1,1,0,1,0,0,0,62.85,3419.5,1,0,0,0,1,0,0,1,0,0
849,0,1,0,0,2,1,0,0,0,1,0,0,0,0,49.95,107.1,1,0,0,1,0,0,0,0,0,1
850,0,0,0,0,57,1,0,0,0,0,0,0,0,0,20.55,1252.85,0,0,1,0,0,1,0,1,0,0
851,0,0,1,1,71,1,1,1,0,1,1,1,1,0,85.45,6300.85,1,0,0,0,1,0,0,0,1,0
852,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,1,1,0,0,0,0,0,1
853,1,0,0,0,55,1,1,1,0,1,0,0,0,1,84.25,4589.85,0,1,0,0,1,0,0,1,0,0
854,0,0,1,0,20,1,0,1,0,0,1,0,1,1,64.15,1274.45,1,0,0,0,1,0,0,0,0,1
855,0,0,1,1,64,1,1,1,1,1,0,0,0,1,91.8,5960.5,0,1,0,1,0,0,0,0,1,0
856,0,1,1,0,44,1,0,0,0,0,0,0,0,1,19.35,847.25,0,0,1,0,0,1,0,1,0,0
857,1,0,1,1,55,1,0,1,1,0,0,0,0,0,55.7,3131.8,1,0,0,1,0,0,0,0,1,0
858,0,0,0,1,70,1,1,1,1,1,1,1,1,1,114.6,7882.5,0,1,0,0,0,1,0,0,1,0
859,1,0,1,1,28,1,1,0,0,0,0,0,0,0,49.9,1410.25,1,0,0,1,0,0,0,0,0,1
860,1,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,45.0,1,0,0,1,0,0,0,0,1,0
861,1,1,1,1,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,1,0,0,0,0,1,0,1,0,0
862,1,1,1,0,61,1,1,1,1,1,1,0,0,1,94.2,5895.45,0,1,0,1,0,0,0,1,0,0
863,0,0,1,1,72,1,1,0,0,0,0,0,0,0,26.1,1851.45,0,0,1,0,0,1,0,0,0,1
864,0,0,1,1,55,1,0,0,1,0,1,0,0,0,79.4,4238.45,0,1,0,1,0,0,0,0,1,0
865,1,0,1,1,52,1,1,1,1,1,0,0,1,0,98.15,4993.4,0,1,0,1,0,0,1,0,0,0
866,1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.9,689.35,0,0,1,0,0,1,0,1,0,0
867,1,0,1,1,67,1,1,1,1,0,1,1,0,0,74.0,4868.4,1,0,0,0,0,1,0,1,0,0
868,0,0,0,0,2,1,0,0,0,0,0,0,0,1,46.6,87.9,1,0,0,1,0,0,1,0,0,0
869,0,0,1,0,46,1,0,0,0,0,0,0,0,0,19.6,851.2,0,0,1,1,0,0,0,0,1,0
870,1,0,1,1,57,1,1,1,1,0,1,0,0,0,65.2,3687.85,1,0,0,1,0,0,1,0,0,0
871,0,0,1,1,34,1,1,0,0,1,0,1,1,0,77.2,2753.8,1,0,0,0,1,0,1,0,0,0
872,1,0,1,0,67,1,1,0,0,0,0,0,0,1,25.25,1733.15,0,0,1,0,0,1,0,1,0,0
873,0,0,1,0,72,1,1,1,1,1,1,1,1,1,92.0,6782.15,1,0,0,0,0,1,0,1,0,0
874,1,0,0,1,49,1,0,0,0,0,0,0,0,0,20.45,1024.65,0,0,1,0,0,1,0,1,0,0
875,0,0,0,0,41,1,0,0,0,0,1,0,0,1,74.25,3089.1,0,1,0,1,0,0,0,0,1,0
876,0,0,1,1,28,1,1,0,1,0,0,0,1,0,64.4,1802.15,1,0,0,1,0,0,0,0,1,0
877,1,0,1,1,31,1,0,0,0,0,0,0,0,0,21.0,697.7,0,0,1,0,0,1,0,0,0,1
878,0,0,1,0,71,1,1,0,1,1,1,1,1,1,113.15,7953.25,0,1,0,0,1,0,1,0,0,0
879,0,0,0,0,40,1,1,0,1,1,0,1,1,1,102.65,4108.15,0,1,0,1,0,0,0,0,0,1
880,0,0,0,0,47,1,0,1,1,1,1,1,1,1,86.95,4138.9,1,0,0,0,1,0,1,0,0,0
881,0,0,0,1,69,1,1,1,1,1,1,1,0,1,79.45,5502.55,1,0,0,0,0,1,0,1,0,0
882,0,0,0,0,22,1,0,0,1,1,1,0,1,1,94.95,2142.8,0,1,0,1,0,0,1,0,0,0
883,1,0,1,0,1,1,0,0,0,0,0,0,0,1,20.65,20.65,0,0,1,1,0,0,0,0,0,1
884,1,0,1,1,69,1,1,0,1,1,1,1,1,1,108.75,7493.05,0,1,0,0,1,0,1,0,0,0
885,1,0,1,1,58,1,0,0,0,0,0,0,0,0,20.3,1160.75,0,0,1,0,0,1,0,1,0,0
886,1,0,1,0,37,1,0,0,0,0,0,0,0,1,19.85,717.5,0,0,1,0,1,0,1,0,0,0
887,1,0,1,0,60,1,1,0,1,1,0,1,1,1,106.15,6411.25,0,1,0,1,0,0,0,0,1,0
888,0,0,1,1,72,1,1,1,0,1,0,1,1,1,106.1,7848.5,0,1,0,0,1,0,1,0,0,0
889,0,0,0,0,2,1,0,0,0,0,0,0,0,0,70.7,129.2,0,1,0,1,0,0,0,0,0,1
890,1,0,1,1,30,1,0,0,1,1,1,1,1,0,80.8,2369.3,1,0,0,0,0,1,1,0,0,0
891,0,0,0,0,60,1,1,0,0,1,0,1,0,1,89.55,5231.2,0,1,0,0,0,1,0,0,1,0
892,1,0,1,1,23,1,1,1,0,0,0,0,0,0,81.85,1810.85,0,1,0,0,1,0,0,1,0,0
893,0,0,1,0,65,1,0,0,0,0,0,0,0,1,20.4,1414.45,0,0,1,0,0,1,0,1,0,0
894,0,1,1,0,52,1,0,1,0,1,1,1,1,1,104.45,5481.25,0,1,0,0,1,0,1,0,0,0
895,0,0,1,0,24,1,0,0,0,0,0,0,0,0,20.1,533.9,0,0,1,0,1,0,0,0,0,1
896,1,0,0,0,41,1,0,0,0,0,0,0,0,0,20.45,775.6,0,0,1,1,0,0,0,0,1,0
897,1,0,0,0,28,1,1,1,0,1,0,0,0,0,59.0,1654.45,1,0,0,0,1,0,0,0,0,1
898,1,0,0,0,29,0,0,0,0,0,1,0,0,1,31.2,926.2,1,0,0,1,0,0,0,0,1,0
899,1,0,1,0,69,1,0,1,1,0,1,1,1,1,106.4,7251.9,0,1,0,0,1,0,0,1,0,0
900,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,1,0,0,1,0,0,1,0,0,0
901,1,0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,1,0,0,1,0,0,0,0,0,1
902,1,0,0,0,2,1,1,0,0,0,0,0,0,1,74.9,136.05,0,1,0,1,0,0,0,0,0,1
903,1,1,1,0,32,1,1,0,0,1,0,0,0,0,79.3,2570.0,0,1,0,1,0,0,0,0,0,1
904,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21.1,21.1,0,0,1,1,0,0,0,0,0,1
905,1,0,1,1,37,1,0,0,0,0,0,0,0,0,19.35,683.75,0,0,1,1,0,0,0,0,1,0
906,0,0,1,1,69,1,1,1,1,1,1,1,1,1,114.35,7665.8,0,1,0,0,0,1,1,0,0,0
907,1,0,0,0,4,1,1,0,0,0,0,0,0,0,23.9,97.5,0,0,1,0,1,0,0,0,1,0
908,1,0,1,0,56,1,0,1,0,1,0,0,0,0,80.3,4513.65,0,1,0,0,0,1,1,0,0,0
909,1,0,0,0,11,1,0,0,0,0,0,1,1,1,64.9,716.1,1,0,0,1,0,0,0,0,1,0
910,1,0,1,0,57,1,0,1,1,0,1,1,0,1,70.35,4124.65,1,0,0,0,0,1,0,1,0,0
911,0,0,1,1,32,1,0,0,0,0,0,0,0,0,18.95,613.95,0,0,1,0,0,1,0,0,0,1
912,0,0,0,0,4,1,0,0,0,0,0,0,0,0,20.7,73.05,0,0,1,1,0,0,0,0,0,1
913,0,0,1,1,8,1,0,0,0,0,0,0,0,1,43.45,345.5,1,0,0,0,1,0,0,0,0,1
914,1,0,1,1,69,1,1,1,1,1,1,1,1,0,113.25,7895.15,0,1,0,0,0,1,0,1,0,0
915,0,0,0,0,26,1,0,0,1,0,0,1,0,1,85.75,2146.5,0,1,0,1,0,0,0,0,1,0
916,1,0,1,0,18,1,0,0,0,0,1,0,0,1,50.3,908.75,1,0,0,1,0,0,0,0,0,1
917,1,0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,1,0,0,0,0,1,0,0,0,1
918,1,0,0,0,61,1,1,1,1,1,1,1,1,1,118.6,7365.7,0,1,0,0,1,0,0,0,1,0
919,0,0,1,0,48,1,1,1,1,1,0,1,1,1,111.45,5315.1,0,1,0,1,0,0,1,0,0,0
920,0,0,1,1,72,1,1,1,1,1,1,1,1,0,88.7,6501.35,1,0,0,0,0,1,0,1,0,0
921,1,0,0,0,46,1,0,0,0,0,0,0,0,0,44.95,2168.9,1,0,0,1,0,0,1,0,0,0
922,0,0,0,1,71,1,1,0,0,0,0,0,0,0,24.35,1654.6,0,0,1,0,0,1,0,0,0,1
923,1,0,1,1,63,1,0,0,0,0,0,0,0,0,19.35,1263.85,0,0,1,0,0,1,0,0,1,0
924,0,1,0,0,55,0,0,0,0,1,0,1,1,1,50.05,2743.45,1,0,0,0,1,0,1,0,0,0
925,1,1,0,0,35,1,1,1,1,1,0,1,1,1,108.35,3726.15,0,1,0,0,1,0,0,0,1,0
926,0,0,1,1,44,0,0,1,1,1,1,0,1,1,54.05,2375.2,1,0,0,0,0,1,0,1,0,0
927,0,0,0,0,17,1,1,1,0,0,0,0,1,0,65.75,1111.2,1,0,0,1,0,0,1,0,0,0
928,1,0,0,0,4,1,1,1,0,0,0,0,0,1,80.15,319.85,0,1,0,1,0,0,0,0,1,0
929,1,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,0,1,0,1,0,0,0,0,0,1
930,1,0,0,0,1,1,0,0,0,0,1,1,1,1,95.85,95.85,0,1,0,1,0,0,0,0,1,0
931,0,1,1,0,55,1,1,0,0,0,0,0,0,1,74.0,4052.4,0,1,0,1,0,0,0,0,1,0
